sex,yearofbirth,primary2004,messages,primary2008,hhsize
0,1950,1,Civic Duty,0,2
1,1949,0,Civic Duty,0,2
0,1969,1,Control,0,2
1,1969,1,Control,0,2
0,1945,0,Control,1,3
1,1945,0,Control,1,3
0,1983,0,Control,1,3
0,1960,0,Control,0,2
1,1958,0,Control,0,2
1,1956,1,Neighbors,0,3
0,1954,1,Neighbors,0,3
1,1984,0,Neighbors,0,3
1,1959,0,Control,0,2
0,1954,0,Control,1,2
1,1955,0,Control,0,4
0,1983,0,Control,0,4
1,1980,0,Control,0,4
0,1954,0,Control,0,4
1,1953,1,Control,0,1
0,1949,1,Neighbors,0,2
1,1948,0,Neighbors,0,2
0,1955,1,Civic Duty,0,2
1,1957,1,Civic Duty,0,2
1,1950,1,Hawthorne,0,2
0,1951,1,Hawthorne,0,2
0,1959,1,Control,0,1
1,1963,1,Neighbors,1,1
0,1939,1,Hawthorne,1,2
1,1940,1,Hawthorne,1,2
0,1959,0,Control,1,2
1,1961,0,Control,0,2
0,1960,1,Control,0,2
1,1962,1,Control,0,2
0,1956,0,Civic Duty,1,3
0,1984,0,Civic Duty,0,3
1,1957,0,Civic Duty,1,3
1,1952,0,Control,0,1
1,1969,1,Control,1,2
0,1962,1,Control,0,2
1,1951,0,Control,0,2
0,1951,0,Control,0,2
0,1960,1,Control,1,2
1,1968,1,Control,1,2
0,1954,0,Control,0,3
1,1954,0,Control,0,3
1,1983,0,Control,0,3
0,1959,0,Control,0,1
1,1946,1,Civic Duty,0,1
1,1962,0,Control,0,2
0,1965,0,Control,0,2
0,1965,0,Hawthorne,0,2
1,1964,0,Hawthorne,0,2
0,1958,1,Neighbors,1,2
1,1956,0,Neighbors,0,2
1,1968,0,Control,0,2
0,1968,0,Control,0,2
0,1955,1,Hawthorne,1,1
0,1951,0,Control,0,3
0,1985,0,Control,0,3
1,1950,0,Control,0,3
1,1956,1,Civic Duty,0,1
0,1939,1,Hawthorne,0,1
0,1959,0,Control,1,1
1,1946,1,Control,1,3
1,1983,0,Control,0,3
0,1943,1,Control,1,3
0,1947,1,Control,0,1
1,1942,1,Control,1,2
0,1942,1,Control,1,2
1,1947,1,Civic Duty,0,1
0,1942,1,Control,1,1
1,1954,0,Control,0,2
0,1954,0,Control,0,2
1,1934,0,Control,0,3
0,1928,0,Control,1,3
0,1958,0,Control,0,3
1,1950,0,Neighbors,0,2
0,1944,0,Neighbors,0,2
1,1969,1,Control,1,4
0,1947,0,Control,0,4
1,1946,0,Control,0,4
1,1966,1,Control,1,4
0,1916,1,Neighbors,1,1
0,1939,0,Control,0,2
1,1941,0,Control,0,2
1,1951,1,Control,0,2
0,1955,0,Control,0,2
0,1932,1,Civic Duty,0,1
1,1947,1,Control,0,2
0,1943,1,Control,0,2
0,1960,0,Neighbors,0,2
1,1961,1,Neighbors,0,2
0,1938,1,Hawthorne,0,2
1,1939,0,Hawthorne,0,2
0,1952,1,Hawthorne,0,2
1,1943,1,Hawthorne,0,2
1,1977,1,Control,0,2
0,1974,1,Control,1,2
0,1968,1,Control,1,2
1,1972,1,Control,1,2
0,1934,0,Control,1,2
1,1938,0,Control,1,2
0,1960,1,Control,1,2
1,1966,1,Control,1,2
0,1961,1,Civic Duty,1,2
1,1958,0,Civic Duty,0,2
0,1957,1,Neighbors,1,1
1,1959,1,Control,1,1
0,1925,1,Control,0,2
0,1929,1,Control,0,2
0,1953,1,Control,0,2
1,1955,1,Control,1,2
0,1957,1,Hawthorne,0,2
1,1961,0,Hawthorne,0,2
0,1957,0,Control,0,2
1,1960,0,Control,0,2
1,1939,0,Control,1,2
0,1936,0,Control,1,2
1,1975,0,Neighbors,0,2
0,1972,1,Neighbors,1,2
1,1951,0,Civic Duty,0,2
0,1946,0,Civic Duty,1,2
0,1931,0,Control,0,2
1,1934,0,Control,0,2
0,1967,0,Civic Duty,1,2
1,1963,0,Civic Duty,1,2
1,1965,0,Control,0,3
0,1962,1,Control,0,3
0,1986,0,Control,0,3
1,1947,1,Control,0,2
0,1946,0,Control,0,2
1,1956,1,Control,0,2
0,1961,1,Control,1,2
1,1964,1,Neighbors,1,2
0,1960,0,Neighbors,0,2
1,1948,0,Control,0,2
0,1941,1,Control,1,2
1,1954,0,Control,0,2
0,1952,0,Control,0,2
1,1947,1,Control,0,3
0,1948,1,Control,0,3
0,1981,1,Control,0,3
1,1918,1,Hawthorne,1,2
0,1918,1,Hawthorne,1,2
0,1957,0,Control,0,1
0,1937,0,Control,0,1
0,1940,1,Neighbors,1,2
1,1940,1,Neighbors,1,2
1,1930,0,Control,0,1
0,1944,1,Civic Duty,1,3
1,1945,1,Civic Duty,0,3
0,1981,1,Civic Duty,1,3
1,1968,1,Control,1,1
1,1969,1,Hawthorne,0,1
1,1936,1,Control,0,1
0,1950,1,Neighbors,0,2
1,1974,0,Neighbors,0,2
0,1945,0,Control,0,2
1,1946,0,Control,0,2
1,1939,1,Civic Duty,0,2
0,1935,0,Civic Duty,0,2
0,1948,0,Control,0,2
1,1954,1,Control,0,2
0,1958,1,Hawthorne,0,2
1,1960,1,Hawthorne,0,2
0,1966,0,Control,0,2
1,1941,0,Control,0,2
0,1963,0,Control,0,2
1,1963,1,Control,1,2
1,1968,1,Control,0,2
0,1967,1,Control,1,2
0,1968,0,Control,0,2
1,1965,0,Control,0,2
0,1950,0,Control,0,2
1,1950,0,Control,0,2
1,1952,1,Control,0,2
0,1952,1,Control,0,2
0,1934,0,Control,0,2
1,1936,0,Control,0,2
1,1954,0,Control,0,2
0,1950,0,Control,0,2
0,1956,1,Neighbors,1,2
1,1955,1,Neighbors,1,2
0,1931,0,Control,0,1
0,1958,0,Control,0,2
1,1927,1,Control,0,2
1,1975,0,Hawthorne,0,4
0,1948,1,Hawthorne,0,4
1,1977,0,Hawthorne,0,4
1,1948,0,Hawthorne,0,4
0,1982,1,Control,1,4
0,1956,1,Control,1,4
1,1955,1,Control,1,4
0,1985,0,Control,1,4
0,1926,0,Civic Duty,0,2
1,1932,0,Civic Duty,0,2
0,1982,0,Control,0,4
0,1983,0,Control,0,4
1,1953,0,Control,0,4
0,1951,1,Control,0,4
0,1947,0,Control,0,2
1,1948,0,Control,0,2
1,1975,1,Neighbors,1,3
0,1950,1,Neighbors,1,3
1,1953,0,Neighbors,1,3
0,1929,0,Civic Duty,0,2
1,1932,0,Civic Duty,0,2
1,1942,1,Control,0,3
0,1939,1,Control,0,3
0,1964,0,Control,0,3
0,1923,0,Hawthorne,0,1
0,1966,1,Control,0,2
1,1969,0,Control,0,2
1,1959,0,Hawthorne,1,2
0,1951,0,Hawthorne,1,2
0,1977,0,Civic Duty,0,1
1,1978,0,Hawthorne,0,3
1,1954,0,Hawthorne,0,3
0,1950,0,Hawthorne,0,3
0,1962,0,Control,0,2
1,1936,0,Control,1,2
0,1941,0,Control,0,2
1,1943,0,Control,0,2
1,1951,0,Control,0,1
1,1964,0,Neighbors,0,2
0,1963,0,Neighbors,0,2
0,1927,0,Civic Duty,0,2
1,1931,0,Civic Duty,0,2
1,1980,0,Control,1,4
0,1984,0,Control,0,4
0,1953,1,Control,1,4
1,1952,0,Control,1,4
1,1969,0,Control,1,2
0,1968,0,Control,1,2
0,1985,0,Control,0,4
0,1958,1,Control,0,4
1,1983,0,Control,0,4
1,1957,1,Control,0,4
0,1935,0,Control,0,2
1,1938,1,Control,0,2
1,1943,1,Control,0,2
0,1939,1,Control,0,2
0,1939,0,Control,0,2
0,1972,0,Control,0,2
0,1943,0,Neighbors,1,2
1,1944,0,Neighbors,0,2
0,1951,1,Control,1,2
1,1951,1,Control,1,2
1,1961,0,Control,0,2
0,1965,0,Control,0,2
0,1971,1,Neighbors,1,2
1,1973,1,Neighbors,1,2
0,1953,1,Control,0,3
1,1951,1,Control,0,3
0,1984,1,Control,0,3
0,1940,0,Civic Duty,0,2
1,1942,0,Civic Duty,0,2
1,1956,0,Hawthorne,0,1
0,1921,1,Control,0,3
1,1949,1,Control,0,3
0,1983,0,Control,0,3
0,1932,0,Control,0,2
1,1935,0,Control,0,2
0,1981,0,Hawthorne,0,4
1,1952,0,Hawthorne,0,4
0,1954,0,Hawthorne,0,4
1,1979,0,Hawthorne,0,4
0,1963,1,Neighbors,1,1
1,1963,1,Civic Duty,1,1
1,1953,0,Control,0,2
0,1954,1,Control,1,2
0,1953,0,Control,1,2
1,1956,1,Control,1,2
1,1953,1,Control,1,2
0,1955,1,Control,0,2
0,1984,0,Control,1,2
1,1958,1,Control,1,2
0,1952,1,Control,0,2
1,1949,1,Control,0,2
0,1953,1,Control,1,1
1,1965,0,Control,0,1
0,1941,0,Control,1,2
1,1944,0,Control,0,2
0,1938,0,Control,0,2
1,1943,0,Control,0,2
1,1979,0,Neighbors,0,4
0,1973,0,Neighbors,0,4
1,1975,0,Neighbors,0,4
1,1952,1,Neighbors,0,4
0,1986,0,Control,0,3
1,1959,0,Control,0,3
0,1955,1,Control,0,3
1,1947,1,Civic Duty,0,2
0,1943,1,Civic Duty,1,2
0,1979,1,Civic Duty,0,1
0,1951,0,Control,0,1
0,1945,0,Hawthorne,0,2
1,1946,1,Hawthorne,1,2
1,1928,0,Control,1,1
1,1965,0,Hawthorne,0,2
0,1961,0,Hawthorne,0,2
1,1953,0,Control,0,3
1,1929,0,Control,0,3
0,1925,0,Control,0,3
1,1944,0,Neighbors,0,2
0,1929,0,Neighbors,0,2
1,1959,1,Control,0,1
0,1965,1,Control,1,2
1,1966,1,Control,0,2
0,1938,0,Civic Duty,0,1
1,1959,0,Control,1,2
0,1957,0,Control,1,2
1,1946,1,Control,0,2
0,1945,0,Control,0,2
1,1913,0,Control,0,1
0,1963,1,Hawthorne,1,2
1,1977,1,Hawthorne,1,2
0,1971,1,Control,0,2
1,1970,1,Control,1,2
1,1984,0,Hawthorne,0,4
1,1958,1,Hawthorne,0,4
1,1986,0,Hawthorne,0,4
0,1958,1,Hawthorne,0,4
1,1912,0,Control,0,1
0,1940,0,Neighbors,1,1
0,1968,1,Civic Duty,0,2
1,1968,1,Civic Duty,0,2
0,1961,1,Control,0,1
1,1958,1,Control,1,2
0,1957,0,Control,0,2
1,1971,0,Control,0,2
0,1942,0,Control,0,2
1,1940,0,Control,1,2
0,1934,0,Control,0,2
1,1920,1,Neighbors,0,1
0,1969,1,Control,1,1
0,1938,0,Control,1,2
1,1941,0,Control,1,2
1,1958,0,Hawthorne,1,3
0,1986,1,Hawthorne,1,3
0,1957,0,Hawthorne,1,3
1,1973,1,Control,0,2
0,1969,1,Control,0,2
1,1957,0,Control,0,3
1,1984,0,Control,0,3
0,1957,1,Control,0,3
0,1954,0,Civic Duty,0,2
1,1959,1,Civic Duty,0,2
0,1962,1,Control,0,2
1,1967,1,Control,0,2
0,1973,1,Control,1,2
1,1975,1,Control,1,2
0,1949,1,Control,1,1
0,1927,0,Neighbors,0,2
1,1928,0,Neighbors,0,2
0,1943,1,Neighbors,0,2
1,1947,1,Neighbors,1,2
1,1956,0,Civic Duty,1,2
0,1953,1,Civic Duty,0,2
0,1949,1,Control,0,2
1,1959,1,Control,0,2
0,1954,1,Control,0,2
1,1959,0,Control,0,2
1,1950,0,Control,1,2
0,1951,1,Control,1,2
0,1956,1,Hawthorne,1,2
1,1955,1,Hawthorne,0,2
1,1962,1,Control,0,3
0,1962,0,Control,0,3
0,1986,0,Control,0,3
0,1949,1,Hawthorne,1,1
1,1920,0,Control,0,1
1,1949,1,Neighbors,0,1
1,1974,1,Civic Duty,0,2
0,1972,1,Civic Duty,0,2
0,1956,0,Control,0,1
1,1964,0,Neighbors,1,2
0,1969,0,Neighbors,0,2
1,1951,1,Hawthorne,0,2
0,1950,1,Hawthorne,0,2
0,1957,0,Control,0,1
1,1961,1,Control,1,3
0,1957,1,Control,1,3
0,1986,0,Control,0,3
0,1961,1,Control,0,2
1,1961,1,Control,0,2
0,1961,0,Civic Duty,0,1
1,1974,1,Control,1,2
0,1976,0,Control,0,2
0,1945,1,Control,0,1
1,1948,0,Control,1,2
0,1949,1,Control,1,2
1,1967,1,Control,0,1
0,1955,1,Control,0,3
1,1982,0,Control,0,3
1,1980,0,Control,0,3
1,1952,1,Control,1,2
0,1950,1,Control,1,2
0,1960,1,Control,0,2
1,1966,0,Control,0,2
1,1945,1,Neighbors,1,4
0,1942,0,Neighbors,1,4
0,1981,1,Neighbors,0,4
0,1979,1,Neighbors,0,4
1,1962,1,Control,0,2
0,1961,0,Control,0,2
1,1963,1,Control,0,2
0,1956,0,Control,0,2
1,1960,1,Neighbors,0,1
1,1966,0,Hawthorne,0,1
0,1973,0,Control,0,2
1,1977,0,Control,0,2
0,1945,1,Control,1,2
1,1947,1,Control,1,2
0,1964,1,Control,1,1
0,1959,0,Hawthorne,1,1
1,1968,1,Control,0,1
1,1956,1,Control,0,1
1,1955,1,Civic Duty,1,3
0,1957,0,Civic Duty,1,3
0,1981,0,Civic Duty,0,3
0,1986,1,Civic Duty,0,3
0,1955,0,Civic Duty,0,3
1,1959,1,Civic Duty,0,3
1,1957,0,Control,0,2
0,1957,0,Control,0,2
0,1977,1,Control,0,1
0,1969,1,Control,1,2
1,1970,1,Control,1,2
1,1926,1,Hawthorne,0,1
0,1952,1,Neighbors,1,2
1,1954,1,Neighbors,0,2
0,1963,0,Control,0,2
1,1965,1,Control,0,2
0,1986,0,Hawthorne,1,3
1,1965,0,Hawthorne,1,3
0,1964,1,Hawthorne,1,3
0,1934,1,Control,0,1
1,1983,1,Civic Duty,1,1
0,1964,0,Control,0,2
1,1965,1,Control,0,2
0,1953,1,Control,0,1
1,1954,1,Control,0,1
0,1944,1,Control,0,2
1,1948,0,Control,0,2
0,1954,1,Neighbors,1,2
1,1963,1,Neighbors,0,2
0,1957,1,Control,1,2
1,1961,1,Control,1,2
0,1957,0,Civic Duty,0,2
1,1960,1,Civic Duty,0,2
1,1969,0,Control,0,2
0,1962,1,Control,0,2
1,1960,0,Civic Duty,0,2
0,1952,0,Civic Duty,0,2
1,1933,1,Control,0,1
1,1959,1,Hawthorne,0,2
0,1959,0,Hawthorne,0,2
0,1962,1,Control,0,2
1,1962,1,Control,1,2
0,1960,1,Neighbors,1,2
1,1966,1,Neighbors,0,2
1,1961,0,Control,0,2
0,1958,0,Control,0,2
1,1955,1,Control,0,2
0,1946,1,Control,0,2
0,1973,1,Control,0,2
1,1970,1,Control,0,2
1,1967,1,Civic Duty,1,2
0,1966,1,Civic Duty,0,2
0,1965,1,Control,1,2
1,1965,1,Control,0,2
0,1942,1,Control,0,1
1,1952,1,Hawthorne,0,1
0,1956,1,Control,0,1
1,1959,1,Control,0,1
0,1950,1,Neighbors,1,2
1,1952,1,Neighbors,1,2
1,1955,1,Control,0,2
0,1948,1,Control,0,2
0,1951,0,Control,0,2
1,1951,0,Control,1,2
1,1949,1,Hawthorne,0,2
0,1942,1,Hawthorne,0,2
1,1968,0,Neighbors,0,1
0,1954,0,Control,0,2
1,1955,0,Control,0,2
1,1949,1,Control,0,2
0,1946,0,Control,0,2
1,1931,0,Civic Duty,0,2
0,1928,1,Civic Duty,0,2
0,1926,1,Control,0,2
1,1926,0,Control,0,2
1,1958,0,Civic Duty,0,2
0,1951,0,Civic Duty,0,2
0,1940,1,Control,1,1
0,1957,1,Neighbors,0,1
0,1956,1,Control,0,4
1,1984,0,Control,0,4
0,1972,0,Control,0,4
1,1957,0,Control,0,4
0,1960,0,Control,0,3
1,1934,1,Control,0,3
0,1933,1,Control,0,3
1,1932,0,Control,0,2
0,1931,0,Control,0,2
1,1962,1,Hawthorne,0,3
1,1984,1,Hawthorne,0,3
0,1961,1,Hawthorne,0,3
1,1981,1,Control,0,4
1,1956,1,Control,0,4
0,1955,1,Control,0,4
0,1983,0,Control,0,4
0,1964,1,Control,0,2
1,1961,1,Control,0,2
1,1942,1,Civic Duty,1,2
0,1939,1,Civic Duty,1,2
1,1959,1,Hawthorne,0,1
1,1970,1,Civic Duty,1,1
0,1940,1,Control,1,3
1,1939,1,Control,1,3
1,1970,0,Control,1,3
1,1953,0,Control,0,2
0,1948,0,Control,0,2
0,1962,1,Control,0,2
1,1965,0,Control,0,2
0,1949,1,Neighbors,1,2
1,1949,1,Neighbors,1,2
1,1948,1,Hawthorne,1,2
0,1949,0,Hawthorne,0,2
1,1925,0,Control,0,2
0,1920,0,Control,0,2
0,1955,0,Control,0,2
1,1953,1,Control,0,2
1,1946,1,Neighbors,0,2
0,1942,1,Neighbors,0,2
1,1943,0,Control,0,2
0,1940,0,Control,0,2
0,1952,1,Control,0,1
1,1962,0,Control,0,3
0,1953,0,Control,0,3
1,1983,0,Control,0,3
0,1947,1,Control,0,2
1,1962,1,Control,0,2
1,1954,0,Control,0,2
0,1950,0,Control,1,2
0,1948,1,Control,0,3
0,1979,0,Control,0,3
1,1948,1,Control,0,3
0,1980,0,Neighbors,0,2
1,1945,0,Neighbors,0,2
0,1953,1,Civic Duty,0,1
1,1956,1,Control,0,2
0,1955,0,Control,0,2
1,1941,1,Control,0,2
0,1941,1,Control,0,2
1,1955,1,Civic Duty,0,2
0,1943,1,Civic Duty,1,2
0,1945,1,Neighbors,1,1
1,1921,0,Hawthorne,0,2
0,1927,0,Hawthorne,0,2
1,1920,1,Control,0,2
0,1923,1,Control,0,2
1,1943,0,Hawthorne,0,2
0,1928,1,Hawthorne,0,2
1,1953,1,Control,0,2
0,1957,0,Control,0,2
1,1945,1,Control,0,2
0,1943,1,Control,0,2
0,1965,0,Control,0,2
1,1965,0,Control,0,2
0,1963,0,Control,0,1
0,1930,1,Control,0,1
0,1943,1,Control,0,2
1,1947,1,Control,1,2
1,1950,1,Civic Duty,1,2
0,1949,1,Civic Duty,1,2
0,1961,0,Control,0,2
1,1965,0,Control,0,2
1,1953,0,Control,0,1
1,1964,0,Control,0,2
0,1963,1,Control,1,2
0,1919,1,Civic Duty,0,1
0,1926,1,Hawthorne,0,2
1,1927,0,Hawthorne,0,2
0,1954,0,Control,0,3
1,1955,0,Control,0,3
0,1983,0,Control,0,3
0,1954,1,Hawthorne,0,3
0,1982,0,Hawthorne,0,3
1,1956,0,Hawthorne,0,3
1,1985,1,Control,0,3
0,1964,1,Control,0,3
1,1965,0,Control,0,3
1,1919,1,Control,1,1
1,1965,1,Control,1,1
0,1945,1,Control,0,1
0,1946,0,Neighbors,1,2
1,1950,0,Neighbors,1,2
1,1943,1,Control,0,1
1,1933,1,Control,0,2
0,1929,1,Control,0,2
1,1970,1,Neighbors,0,1
1,1974,0,Control,0,4
1,1982,0,Control,0,4
0,1946,1,Control,0,4
1,1984,0,Control,0,4
1,1976,0,Control,0,2
0,1973,1,Control,0,2
0,1932,0,Control,0,2
1,1935,0,Control,0,2
0,1954,1,Control,1,1
0,1983,1,Civic Duty,1,2
0,1947,0,Civic Duty,0,2
1,1973,0,Neighbors,0,1
0,1949,1,Hawthorne,0,1
1,1946,1,Civic Duty,0,1
0,1967,1,Control,0,2
0,1970,0,Control,0,2
0,1964,1,Control,1,2
1,1965,1,Control,1,2
0,1964,1,Control,0,3
1,1968,1,Control,1,3
1,1986,0,Control,0,3
0,1953,1,Control,0,1
0,1954,1,Control,0,1
1,1945,1,Hawthorne,0,2
0,1941,1,Hawthorne,0,2
1,1932,1,Control,0,1
1,1946,1,Neighbors,0,1
1,1923,0,Control,0,1
0,1955,0,Control,0,2
1,1957,0,Control,0,2
1,1969,0,Control,0,2
0,1965,0,Control,0,2
1,1970,1,Control,1,2
0,1970,0,Control,0,2
1,1984,1,Control,0,3
0,1958,1,Control,1,3
1,1958,1,Control,0,3
0,1961,1,Civic Duty,1,1
1,1975,1,Hawthorne,0,1
0,1964,0,Control,0,2
1,1965,1,Control,0,2
0,1958,1,Control,0,2
1,1957,1,Control,0,2
0,1931,0,Control,1,2
1,1933,1,Control,0,2
1,1959,0,Control,0,2
0,1959,0,Control,0,2
1,1962,1,Civic Duty,1,2
0,1961,1,Civic Duty,1,2
0,1947,1,Neighbors,1,1
0,1935,1,Control,0,1
1,1966,1,Hawthorne,1,2
0,1968,1,Hawthorne,1,2
1,1953,1,Neighbors,1,1
1,1982,1,Control,0,4
0,1953,1,Control,0,4
1,1986,1,Control,0,4
1,1955,1,Control,0,4
0,1965,1,Civic Duty,0,2
1,1966,1,Civic Duty,0,2
1,1935,1,Control,0,1
0,1955,1,Control,0,1
0,1974,1,Control,0,1
0,1977,0,Civic Duty,0,2
1,1979,1,Civic Duty,0,2
1,1916,1,Control,0,1
1,1951,1,Hawthorne,0,1
1,1939,1,Control,0,1
1,1966,1,Neighbors,0,1
0,1962,1,Neighbors,0,2
1,1963,1,Neighbors,0,2
1,1977,1,Control,0,2
0,1972,1,Control,1,2
1,1914,1,Control,1,1
1,1978,1,Control,0,2
0,1976,1,Control,0,2
1,1972,1,Control,0,1
1,1951,1,Hawthorne,1,2
0,1953,1,Hawthorne,1,2
1,1961,1,Control,1,1
0,1958,1,Hawthorne,0,2
1,1959,0,Hawthorne,0,2
1,1972,1,Control,0,2
0,1972,0,Control,0,2
1,1961,1,Control,0,1
1,1983,0,Civic Duty,1,4
0,1955,1,Civic Duty,1,4
0,1981,1,Civic Duty,1,4
1,1956,1,Civic Duty,0,4
0,1972,1,Neighbors,0,1
0,1944,1,Neighbors,1,3
0,1973,1,Neighbors,1,3
1,1948,1,Neighbors,1,3
1,1945,1,Control,0,1
0,1936,1,Control,0,2
1,1939,1,Control,0,2
0,1942,1,Control,0,2
1,1944,1,Control,0,2
0,1968,1,Control,0,1
0,1949,0,Control,0,1
1,1956,1,Control,1,1
1,1940,1,Control,0,1
1,1944,1,Hawthorne,1,1
1,1916,0,Civic Duty,1,1
0,1938,1,Hawthorne,0,2
1,1944,1,Hawthorne,0,2
1,1963,0,Control,0,1
0,1939,0,Civic Duty,0,1
0,1983,1,Hawthorne,0,3
0,1961,1,Hawthorne,0,3
1,1962,1,Hawthorne,0,3
0,1953,1,Control,0,1
1,1974,1,Neighbors,0,2
0,1964,0,Neighbors,0,2
1,1940,1,Neighbors,1,2
0,1942,1,Neighbors,1,2
1,1961,1,Control,0,1
1,1946,1,Control,1,2
0,1942,1,Control,0,2
0,1928,1,Control,0,1
1,1946,0,Civic Duty,0,2
0,1945,0,Civic Duty,0,2
0,1957,0,Control,0,1
0,1948,1,Control,1,1
1,1954,1,Control,0,1
0,1952,0,Control,0,2
1,1956,0,Control,0,2
0,1938,1,Control,1,2
1,1943,1,Control,1,2
0,1950,1,Control,1,3
0,1980,1,Control,0,3
1,1950,0,Control,1,3
0,1955,1,Control,0,3
1,1959,1,Control,0,3
0,1979,1,Control,0,3
1,1954,0,Control,0,2
0,1952,1,Control,0,2
1,1957,0,Control,0,3
0,1956,1,Control,1,3
0,1983,0,Control,0,3
0,1927,0,Hawthorne,0,2
1,1936,1,Hawthorne,0,2
1,1949,0,Civic Duty,0,2
0,1942,1,Civic Duty,1,2
1,1962,0,Hawthorne,0,2
0,1958,1,Hawthorne,0,2
0,1966,1,Neighbors,0,2
1,1964,0,Neighbors,0,2
0,1928,1,Control,0,1
1,1950,1,Control,0,2
0,1950,0,Control,0,2
1,1955,1,Neighbors,0,2
1,1984,1,Neighbors,0,2
1,1955,0,Control,0,4
0,1954,0,Control,0,4
0,1985,0,Control,0,4
1,1982,0,Control,0,4
1,1924,1,Control,0,1
0,1931,1,Control,0,2
1,1931,1,Control,0,2
1,1924,1,Control,1,2
0,1922,1,Control,1,2
0,1963,1,Civic Duty,1,2
1,1964,0,Civic Duty,0,2
0,1960,1,Control,0,1
0,1961,1,Neighbors,0,1
0,1961,0,Control,0,1
0,1943,1,Civic Duty,0,2
1,1946,1,Civic Duty,0,2
0,1965,1,Control,1,2
1,1965,1,Control,0,2
1,1972,1,Control,0,2
0,1967,1,Control,0,2
0,1968,0,Control,0,2
1,1968,1,Control,0,2
0,1957,0,Control,0,2
1,1959,0,Control,0,2
0,1941,1,Hawthorne,0,2
1,1940,0,Hawthorne,0,2
1,1959,0,Control,0,2
0,1957,1,Control,0,2
0,1937,1,Hawthorne,1,1
0,1960,0,Control,0,1
0,1965,0,Civic Duty,0,1
0,1952,0,Control,0,2
1,1961,1,Control,0,2
0,1958,1,Control,0,1
0,1944,0,Neighbors,1,2
1,1943,0,Neighbors,1,2
0,1934,0,Control,0,3
1,1935,0,Control,0,3
0,1954,0,Control,0,3
0,1941,0,Control,0,2
1,1945,0,Control,0,2
1,1933,1,Civic Duty,0,2
0,1929,1,Civic Duty,0,2
0,1957,0,Control,0,2
1,1958,1,Control,0,2
0,1966,0,Control,0,2
1,1976,0,Control,0,2
0,1946,1,Neighbors,1,3
0,1971,1,Neighbors,0,3
1,1973,0,Neighbors,0,3
0,1965,1,Control,0,2
1,1969,1,Control,0,2
0,1945,0,Neighbors,1,1
0,1961,0,Hawthorne,1,1
1,1961,1,Civic Duty,0,2
0,1960,1,Civic Duty,0,2
0,1929,0,Control,0,3
1,1932,0,Control,0,3
0,1965,0,Control,0,3
1,1958,0,Control,1,2
0,1952,0,Control,0,2
1,1963,1,Control,0,2
0,1961,1,Control,0,2
1,1957,1,Control,0,1
1,1957,1,Control,0,3
0,1954,1,Control,0,3
1,1986,1,Control,0,3
1,1961,1,Hawthorne,1,2
0,1958,1,Hawthorne,0,2
0,1937,0,Control,0,2
1,1939,0,Control,0,2
1,1937,1,Hawthorne,0,1
0,1955,0,Control,0,2
1,1952,1,Control,0,2
1,1942,0,Control,0,2
1,1963,1,Control,0,2
1,1965,1,Control,0,2
0,1961,1,Control,1,2
1,1927,1,Neighbors,0,2
0,1925,1,Neighbors,0,2
1,1936,1,Civic Duty,1,1
1,1977,0,Civic Duty,0,3
0,1975,0,Civic Duty,0,3
1,1944,0,Civic Duty,0,3
0,1923,1,Neighbors,0,2
1,1923,1,Neighbors,0,2
1,1964,0,Control,0,2
0,1962,0,Control,0,2
0,1956,0,Control,0,2
1,1958,0,Control,0,2
1,1943,0,Control,0,3
0,1940,0,Control,0,3
1,1970,0,Control,0,3
1,1973,1,Control,0,2
0,1974,1,Control,1,2
0,1949,0,Control,0,2
1,1951,0,Control,0,2
1,1969,0,Control,0,1
1,1960,0,Hawthorne,1,2
0,1950,0,Hawthorne,1,2
0,1935,1,Hawthorne,0,2
1,1939,1,Hawthorne,0,2
1,1965,0,Control,0,2
0,1963,0,Control,0,2
0,1984,1,Control,0,3
0,1962,1,Control,0,3
1,1962,1,Control,0,3
1,1969,1,Civic Duty,0,2
0,1967,1,Civic Duty,0,2
1,1970,0,Hawthorne,0,2
0,1970,1,Hawthorne,0,2
1,1943,1,Control,1,1
0,1949,1,Neighbors,0,1
1,1959,1,Control,1,1
1,1946,0,Control,0,3
0,1946,0,Control,0,3
0,1980,0,Control,0,3
1,1968,0,Civic Duty,0,2
0,1944,1,Civic Duty,1,2
1,1945,0,Control,0,2
0,1942,0,Control,0,2
0,1948,0,Control,0,2
1,1951,0,Control,0,2
1,1966,0,Control,0,3
0,1964,0,Control,0,3
1,1986,0,Control,0,3
0,1969,0,Control,0,2
1,1940,1,Control,0,2
0,1927,0,Control,0,1
0,1952,1,Neighbors,0,2
1,1953,1,Neighbors,0,2
1,1953,1,Control,0,2
0,1950,0,Control,0,2
1,1966,1,Neighbors,0,2
0,1953,1,Neighbors,0,2
1,1929,1,Hawthorne,0,1
1,1967,1,Control,0,1
0,1940,1,Control,1,1
1,1958,1,Control,0,2
0,1945,1,Control,0,2
1,1963,1,Hawthorne,0,2
0,1951,0,Hawthorne,0,2
1,1958,0,Control,0,3
0,1985,0,Control,0,3
0,1956,0,Control,0,3
1,1962,1,Civic Duty,1,2
0,1960,1,Civic Duty,1,2
0,1941,1,Control,1,1
1,1924,0,Civic Duty,0,2
0,1947,0,Civic Duty,0,2
1,1914,1,Neighbors,1,1
0,1934,1,Control,0,1
0,1958,0,Control,0,2
